#! FIELDS orien.z projection
#! SET min_orien.z -6.48537
#! SET max_orien.z 6.54894
#! SET nbins_orien.z  247
#! SET periodic_orien.z false
   -6.485370000   39.473495502
   -6.432385000   39.472857764
   -6.379400000   39.470971134
   -6.326415000   39.465696346
   -6.273430000   39.451686888
   -6.220445000   39.413280465
   -6.167460000   39.294768494
   -6.114475000   38.877677814
   -6.061490000   37.654885579
   -6.008505000   35.595192685
   -5.955520000   33.301823709
   -5.902535000   31.181188639
   -5.849550000   29.404468412
   -5.796565000   28.028891408
   -5.743580000   27.143017592
   -5.690595000   26.890613940
   -5.637610000   27.175643283
   -5.584625000   26.943592539
   -5.531640000   25.863736982
   -5.478655000   24.827270891
   -5.425670000   24.034953326
   -5.372685000   23.366490841
   -5.319700000   22.564534865
   -5.266715000   21.556392126
   -5.213730000   20.550433856
   -5.160745000   19.723045660
   -5.107760000   19.071265424
   -5.054775000   18.552390136
   -5.001790000   18.342423007
   -4.948805000   18.314853774
   -4.895820000   18.236897972
   -4.842835000   18.124028134
   -4.789850000   18.054888406
   -4.736865000   17.994229469
   -4.683880000   17.789825633
   -4.630895000   17.218075590
   -4.577910000   16.061500452
   -4.524925000   14.566388765
   -4.471940000   13.390499415
   -4.418955000   12.759750373
   -4.365970000   12.480433175
   -4.312985000   12.287734680
   -4.260000000   12.014496514
   -4.207015000   11.616755340
   -4.154030000   11.177034012
   -4.101045000   10.863179976
   -4.048060000   10.782468985
   -3.995075000   10.841252940
   -3.942090000   10.838656092
   -3.889105000   10.695636200
   -3.836120000   10.447530447
   -3.783135000   10.082246002
   -3.730150000    9.643904436
   -3.677165000    9.324413856
   -3.624180000    9.222251762
   -3.571195000    9.162404800
   -3.518210000    8.878062651
   -3.465225000    8.388668464
   -3.412240000    7.837515922
   -3.359255000    7.246353647
   -3.306270000    6.606752737
   -3.253285000    6.016614944
   -3.200300000    5.685064777
   -3.147315000    5.772136385
   -3.094330000    6.224576576
   -3.041345000    6.758235449
   -2.988360000    7.027321061
   -2.935375000    6.885582854
   -2.882390000    6.430986062
   -2.829405000    5.887850677
   -2.776420000    5.552402508
   -2.723435000    5.677083566
   -2.670450000    6.262292648
   -2.617465000    7.019700847
   -2.564480000    7.538472441
   -2.511495000    7.598194737
   -2.458510000    7.280136875
   -2.405525000    6.779447998
   -2.352540000    6.267549921
   -2.299555000    5.871788880
   -2.246570000    5.602170893
   -2.193585000    5.361047927
   -2.140600000    5.034039377
   -2.087615000    4.578261611
   -2.034630000    4.094010271
   -1.981645000    3.773184341
   -1.928660000    3.766448723
   -1.875675000    4.068001973
   -1.822690000    4.537660943
   -1.769705000    4.999252703
   -1.716720000    5.345333637
   -1.663735000    5.561347318
   -1.610750000    5.687438191
   -1.557765000    5.773813374
   -1.504780000    5.795510710
   -1.451795000    5.756438054
   -1.398810000    5.841288641
   -1.345825000    6.155728145
   -1.292840000    6.593936903
   -1.239855000    6.959766422
   -1.186870000    7.061036066
   -1.133885000    6.770251176
   -1.080900000    6.254030764
   -1.027915000    6.061036613
   -0.974930000    6.314992705
   -0.921945000    6.491770987
   -0.868960000    6.202805853
   -0.815975000    5.502920420
   -0.762990000    4.655729727
   -0.710005000    3.948707388
   -0.657020000    3.504418227
   -0.604035000    3.310822782
   -0.551050000    3.343587406
   -0.498065000    3.485826575
   -0.445080000    3.570000470
   -0.392095000    3.540329365
   -0.339110000    3.517490802
   -0.286125000    3.642413497
   -0.233140000    3.870702027
   -0.180155000    3.890326803
   -0.127170000    3.408724317
   -0.074185000    2.584304663
   -0.021200000    1.863062346
    0.031785000    1.568711241
    0.084770000    1.693674520
    0.137755000    1.949385529
    0.190740000    2.009762498
    0.243725000    1.741441856
    0.296710000    1.368258488
    0.349695000    1.215637306
    0.402680000    1.333957267
    0.455665000    1.564586705
    0.508650000    1.748372418
    0.561635000    1.836030410
    0.614620000    1.851084605
    0.667605000    1.780339832
    0.720590000    1.579072401
    0.773575000    1.279376707
    0.826560000    1.018179139
    0.879545000    0.878250553
    0.932530000    0.780855848
    0.985515000    0.597206098
    1.038500000    0.318751955
    1.091485000    0.072855147
    1.144470000    0.000000000
    1.197455000    0.084240115
    1.250440000    0.193423469
    1.303425000    0.219436255
    1.356410000    0.142630109
    1.409395000    0.138263042
    1.462380000    0.494359118
    1.515365000    1.397205079
    1.568350000    2.845679002
    1.621335000    4.678046421
    1.674320000    6.559519797
    1.727305000    7.896465829
    1.780290000    8.421125612
    1.833275000    8.566838759
    1.886260000    8.664790057
    1.939245000    8.857124951
    1.992230000    9.353711718
    2.045215000   10.426295253
    2.098200000   12.148851934
    2.151185000   14.325820759
    2.204170000   16.631683322
    2.257155000   18.741009664
    2.310140000   20.338019017
    2.363125000   21.060358176
    2.416110000   21.218808964
    2.469095000   20.899910693
    2.522080000   20.100551213
    2.575065000   19.676347385
    2.628050000   20.116762271
    2.681035000   20.866549302
    2.734020000   21.305642227
    2.787005000   21.847718349
    2.839990000   22.388684968
    2.892975000   22.405423910
    2.945960000   21.818280722
    2.998945000   20.643578891
    3.051930000   18.831422540
    3.104915000   17.392912685
    3.157900000   16.975222789
    3.210885000   17.423452984
    3.263870000   18.108484303
    3.316855000   18.555122613
    3.369840000   18.749934724
    3.422825000   18.663047121
    3.475810000   18.570072375
    3.528795000   18.897670675
    3.581780000   19.556831197
    3.634765000   19.755694999
    3.687750000   19.493292867
    3.740735000   19.293017275
    3.793720000   19.295137416
    3.846705000   19.458977960
    3.899690000   19.708962575
    3.952675000   19.992557628
    4.005660000   20.382688087
    4.058645000   20.950205738
    4.111630000   21.625791492
    4.164615000   22.404390805
    4.217600000   23.357064113
    4.270585000   24.385359310
    4.323570000   24.987682526
    4.376555000   25.340551571
    4.429540000   26.134096112
    4.482525000   27.305142166
    4.535510000   28.362517744
    4.588495000   28.879447220
    4.641480000   29.040600286
    4.694465000   29.183253392
    4.747450000   29.359895223
    4.800435000   29.629594680
    4.853420000   30.067956049
    4.906405000   30.631016963
    4.959390000   31.135105638
    5.012375000   31.211898479
    5.065360000   30.603194559
    5.118345000   29.768652501
    5.171330000   29.384909388
    5.224315000   29.769412717
    5.277300000   30.569675488
    5.330285000   31.064161975
    5.383270000   31.107390233
    5.436255000   31.096083176
    5.489240000   31.538916425
    5.542225000   32.375985935
    5.595210000   32.574625196
    5.648195000   32.335714357
    5.701180000   32.566194924
    5.754165000   33.481598233
    5.807150000   34.427751977
    5.860135000   34.174195322
    5.913120000   33.765726601
    5.966105000   33.963519785
    6.019090000   34.908428838
    6.072075000   36.420750484
    6.125060000   37.999109968
    6.178045000   38.977967715
    6.231030000   39.321521907
    6.284015000   39.421554505
    6.337000000   39.454393694
    6.389985000   39.466510493
    6.442970000   39.471208056
    6.495955000   39.472929402
    6.548940000   39.473514743
