#! FIELDS time all meta.bias
 0.000000 273.540743 0.000000
 0.250000 270.647070 0.000000
 0.500000 269.002672 1.926281
 0.750000 265.190122 2.489934
 1.000000 263.836585 3.298291
 1.250000 259.108803 2.280241
 1.500000 255.354463 2.040893
 1.750000 250.862750 1.787128
 2.000000 244.306373 1.135370
 2.250000 243.154322 2.470763
 2.500000 240.996707 3.099063
 2.750000 238.654269 3.329217
 3.000000 233.890420 2.177613
 3.250000 229.764170 1.849625
 3.500000 233.313114 4.506056
 3.750000 229.875607 4.110456
 4.000000 223.787984 2.136865
 4.250000 220.452651 2.115627
 4.500000 220.412141 3.482372
 4.750000 227.755645 6.370267
 5.000000 231.204546 7.304296
 5.250000 231.034403 7.857485
 5.500000 228.342624 8.059464
 5.750000 218.120657 4.019096
 6.000000 214.756549 3.115877
 6.250000 209.599584 1.750297
 6.500000 196.938304 0.174344
 6.750000 193.970406 1.769011
 7.000000 188.813259 1.794024
 7.250000 188.943228 3.297616
 7.500000 197.430318 4.320440
 7.750000 201.592238 3.852977
 8.000000 204.921631 4.031492
 8.250000 211.287346 4.934093
 8.500000 210.038574 5.615617
 8.750000 211.534317 6.542729
 9.000000 211.114929 7.127862
 9.250000 209.116645 7.398696
 9.500000 203.659703 6.958314
 9.750000 201.232330 7.341048
 10.000000 201.151548 7.891279
 10.250000 199.160612 8.247390
 10.500000 204.900876 8.889865
 10.750000 202.425260 9.258860
 11.000000 197.388175 8.957521
 11.250000 193.512402 7.919865
 11.500000 193.500613 8.415532
 11.750000 189.094067 6.204856
 12.000000 190.782014 7.982103
 12.250000 182.809616 2.828923
 12.500000 175.890071 0.990039
 12.750000 169.783386 1.139173
 13.000000 167.889323 2.311023
 13.250000 170.377478 4.131573
 13.500000 176.355883 4.781450
 13.750000 174.295119 5.855224
 14.000000 176.245404 6.343666
 14.250000 180.775405 6.320486
 14.500000 182.096175 6.950579
 14.750000 180.308862 7.585568
 15.000000 184.988492 8.231909
 15.250000 188.609823 9.417330
 15.500000 192.264112 10.610440
 15.750000 194.538086 11.214008
 16.000000 190.146642 10.680124
 16.250000 186.002068 9.743194
 16.500000 184.615323 9.736413
 16.750000 188.922330 11.237195
 17.000000 193.725791 12.157073
 17.250000 201.817454 10.941816
 17.500000 204.407011 10.623102
 17.750000 210.829979 9.592243
 18.000000 207.889163 10.533401
 18.250000 202.669378 11.695150
 18.500000 205.480598 11.480509
 18.750000 203.810992 12.023816
 19.000000 205.935421 11.898088
 19.250000 209.183059 11.356184
 19.500000 217.918375 8.824912
 19.750000 225.570761 8.879637
 20.000000 227.037551 9.381470
 20.250000 227.198427 9.776260
 20.500000 225.344714 10.008108
 20.750000 226.973241 10.464938
 21.000000 230.454195 10.483192
 21.250000 232.279279 10.311673
 21.500000 232.232790 10.656923
 21.750000 235.181796 9.831906
 22.000000 238.433549 8.807171
 22.250000 234.510312 10.817870
 22.500000 231.927005 11.885791
 22.750000 236.418038 10.538805
 23.000000 239.979505 9.185642
 23.250000 241.434309 8.900005
 23.500000 244.216741 7.982184
 23.750000 244.771922 8.209648
 24.000000 246.265772 7.958824
 24.250000 244.891282 9.112828
 24.500000 244.073554 9.889518
 24.750000 242.645067 10.805400
 25.000000 235.225763 12.671775
 25.250000 232.514134 13.124589
 25.500000 235.933252 12.959745
 25.750000 245.174644 10.153535
 26.000000 247.308544 9.247861
 26.250000 246.865700 9.912555
 26.500000 239.195596 13.015483
 26.750000 232.892575 13.700790
 27.000000 232.950253 13.884380
 27.250000 232.257376 14.036851
 27.500000 224.778376 11.906504
 27.750000 220.712498 10.641494
 28.000000 223.031299 11.706063
 28.250000 219.421631 10.884955
 28.500000 217.088722 10.901694
 28.750000 216.375988 11.181917
 29.000000 211.240033 11.918499
 29.250000 213.918721 11.812191
 29.500000 214.218327 12.034090
 29.750000 215.718297 12.140620
 30.000000 221.485254 12.571096
 30.250000 222.765703 13.022888
 30.500000 222.665216 13.208148
 30.750000 216.442947 12.726541
 31.000000 214.691500 12.956881
 31.250000 213.458994 13.193601
 31.500000 214.246229 13.372919
 31.750000 206.531439 13.379157
 32.000000 204.381466 13.430775
 32.250000 202.423722 13.506000
 32.500000 198.275927 13.444767
 32.750000 201.174099 13.795130
 33.000000 203.132027 14.043438
 33.250000 205.486234 14.247610
 33.500000 210.713251 14.181135
 33.750000 213.849498 14.024185
 34.000000 216.139338 13.935874
 34.250000 209.561123 14.670874
 34.500000 213.515358 14.518025
 34.750000 214.171971 14.598292
 35.000000 216.928916 14.381055
 35.250000 217.742821 14.441812
 35.500000 219.638734 14.394673
 35.750000 219.218201 14.594911
 36.000000 215.766835 15.113809
