#! FIELDS time all beta_beta alpha_alpha alpha_beta ctail_glob
 0.000000 250.474570 116.114414 12.896516 38.768903 2.640707
 1.000000 259.129986 119.045663 13.288871 40.239522 3.142992
 2.000000 259.135209 118.138755 13.592585 40.845991 3.526720
 3.000000 258.939607 117.405083 13.413910 40.279486 3.691965
 4.000000 258.263711 117.711386 13.246135 39.912118 3.470090
 5.000000 251.208367 115.479418 12.765786 39.326693 3.047528
 6.000000 252.249671 116.168385 12.896091 39.724874 3.320685
 7.000000 252.579144 116.404273 12.933443 38.707508 3.306230
 8.000000 253.661682 117.097660 12.676958 38.123319 3.529453
 9.000000 251.269120 115.577071 13.122509 40.588273 3.245513
 10.000000 252.101380 115.563361 13.397287 40.625660 3.593290
 11.000000 249.267380 115.042693 13.242812 40.173868 3.706749
 12.000000 244.505340 115.060819 12.977751 39.207806 3.252313
 13.000000 245.543495 116.255623 12.941103 39.312052 3.485139
 14.000000 245.932348 115.137600 13.440940 39.100913 3.223466
 15.000000 243.936224 113.726909 13.317714 39.322305 2.903642
 16.000000 241.756287 113.162718 13.075953 39.649434 3.153325
 17.000000 239.850548 112.685290 13.082915 38.965871 2.460883
 18.000000 240.657606 113.290414 13.093187 38.312960 1.841530
 19.000000 242.502510 115.307719 13.377110 39.303719 1.630187
 20.000000 238.655513 111.025364 13.487257 39.619303 1.331994
 21.000000 235.536697 109.397261 13.125150 39.222420 1.773423
 22.000000 234.683116 111.405531 13.310564 39.163002 1.983748
 23.000000 239.175335 114.177131 12.836996 39.061572 2.437324
 24.000000 233.874371 111.519353 13.128299 37.584798 2.987657
 25.000000 231.324738 110.638216 12.677306 37.326956 3.545602
 26.000000 232.962442 112.322450 12.791281 37.449323 3.528918
 27.000000 233.767620 110.934722 12.760746 38.975451 3.330907
 28.000000 231.076622 110.193433 12.995883 37.190276 3.481439
 29.000000 228.830461 110.182147 12.781189 37.310924 2.960178
 30.000000 225.490753 110.895459 12.269554 37.415124 3.211247
 31.000000 225.217912 110.155220 12.666349 36.956056 2.781449
 32.000000 227.761733 108.054866 12.745652 38.155156 2.479622
 33.000000 227.945944 108.251679 12.636155 37.988150 3.009186
 34.000000 227.247165 110.261439 13.391809 37.470989 1.794439
 35.000000 227.503183 110.994019 13.356537 37.350321 1.503751
 36.000000 226.185462 111.545952 13.274398 36.879686 1.570113
 37.000000 226.304882 110.762745 12.989919 36.383751 1.985720
 38.000000 221.447974 111.345360 12.672939 36.627563 2.434454
 39.000000 221.058124 114.963846 12.699034 38.274345 2.391997
 40.000000 215.202386 113.304155 12.464224 37.825917 3.291829
 41.000000 212.244051 110.678960 12.716413 38.134474 2.761209
 42.000000 211.864869 113.669911 12.054180 36.323185 3.263267
 43.000000 216.188760 115.660104 11.745482 38.297610 3.355037
 44.000000 216.265643 113.923116 12.306015 37.122435 3.238387
 45.000000 213.790445 110.034427 12.670750 38.018312 3.195311
 46.000000 218.008695 112.478705 12.403853 36.812661 3.439661
 47.000000 221.147890 114.195153 12.211191 34.998263 3.505049
 48.000000 220.372692 110.697062 12.582417 36.243536 3.415763
 49.000000 225.420369 113.392595 12.775432 35.865861 3.546235
 50.000000 225.697833 113.157423 12.991291 36.835879 3.302761
 51.000000 222.583011 110.842871 12.862486 38.559695 3.320887
 52.000000 224.639233 110.526635 13.255829 39.859337 2.829456
 53.000000 220.794529 108.851342 12.809680 37.153704 2.909215
 54.000000 217.517328 109.433838 12.866013 35.945320 3.397437
 55.000000 219.856802 110.738644 12.798817 36.980953 3.264289
 56.000000 222.446739 110.353238 12.683206 37.248347 3.402627
 57.000000 219.011259 109.854811 12.802351 37.314677 2.551807
 58.000000 218.069631 110.081689 12.948189 36.805200 2.763168
 59.000000 222.072479 108.740804 13.133532 38.446364 2.569525
 60.000000 222.615524 108.594198 12.777472 39.011421 3.188263
 61.000000 223.500666 110.598598 12.928405 37.832793 3.244679
 62.000000 224.359232 109.882989 13.408594 37.820877 3.441571
 63.000000 225.928500 111.322346 13.257951 38.525255 2.995962
 64.000000 233.506892 113.953184 13.359657 38.774686 3.329131
 65.000000 234.513057 113.841326 13.291486 37.002103 3.614806
 66.000000 236.188340 113.907728 13.060826 37.845649 3.221990
 67.000000 233.618239 114.168510 12.218218 38.785945 3.143820
 68.000000 231.776718 115.754918 12.816590 39.599931 3.415531
 69.000000 224.460807 111.533229 12.616425 37.470515 3.237518
 70.000000 226.020342 111.552704 12.929341 37.308292 2.892248
 71.000000 232.292246 114.451853 13.716061 39.088906 3.335380
 72.000000 229.326831 113.011062 12.956480 38.881060 3.256231
 73.000000 228.591723 111.944192 12.848220 38.313524 3.159580
 74.000000 229.980157 113.194334 12.979354 37.719826 3.309945
 75.000000 232.076548 114.033692 12.900132 38.441080 2.954153
 76.000000 226.286729 110.027283 12.659702 35.411048 2.969933
 77.000000 226.171557 113.451211 12.989259 36.365914 3.490964
 78.000000 234.135153 116.557329 13.169076 38.894144 3.247674
 79.000000 236.808007 116.368384 12.498481 37.771790 2.592142
 80.000000 236.045642 115.633898 12.946831 37.593234 3.063961
 81.000000 232.656978 115.684764 12.474087 35.890955 2.345410
 82.000000 231.946520 113.396485 12.866403 37.979471 2.011028
 83.000000 236.682317 113.003461 12.699112 39.167374 1.987049
 84.000000 236.258181 113.868942 12.823846 38.768808 1.954338
 85.000000 234.601516 114.073530 12.197654 35.913288 1.960211
 86.000000 237.783887 115.593265 12.164914 36.451396 2.609037
 87.000000 243.435936 115.354374 12.627974 38.781959 2.677140
 88.000000 250.373510 116.494395 12.664851 39.678268 2.530992
 89.000000 249.357823 111.391665 13.519482 40.365167 2.758740
 90.000000 246.621587 112.310834 12.893802 38.063716 2.819521
 91.000000 242.015550 111.981483 12.916044 38.511940 2.238409
 92.000000 240.695098 109.416194 13.043026 37.712213 2.567946
 93.000000 241.623847 112.275734 12.928482 36.862489 1.983387
 94.000000 236.951612 111.384675 11.995435 37.575362 1.868329
 95.000000 236.889310 111.141134 11.486514 37.580065 1.620403
 96.000000 239.281389 112.833608 12.467289 37.998324 2.392938
 97.000000 246.554073 114.164066 13.196612 39.505317 3.194495
 98.000000 245.749938 113.149637 13.459491 39.064143 3.317725
 99.000000 240.015162 108.388065 13.252016 35.473337 3.638989
 100.000000 239.970253 111.192111 12.960428 34.959046 3.384355
