#! FIELDS all projection
#! SET min_all 123.418
#! SET max_all 273.28
#! SET nbins_all  107
#! SET periodic_all false
  123.418000000   18.540650933
  124.831792453   18.537904977
  126.245584906   18.528799343
  127.659377358   18.501419570
  129.073169811   18.424918702
  130.486962264   18.216411978
  131.900754717   17.640551561
  133.314547170   16.189587770
  134.728339623   13.528041305
  136.142132075    9.977306556
  137.555924528    6.175974473
  138.969716981    2.884005385
  140.383509434    0.740594344
  141.797301887    0.000000000
  143.211094340    0.458932932
  144.624886792    1.619431602
  146.038679245    2.967188269
  147.452471698    4.189281914
  148.866264151    5.226342891
  150.280056604    6.155798491
  151.693849057    6.981117906
  153.107641509    7.570120902
  154.521433962    7.866091055
  155.935226415    7.909280333
  157.349018868    7.738958907
  158.762811321    7.438844958
  160.176603774    7.129932188
  161.590396226    6.919957376
  163.004188679    6.842908104
  164.417981132    6.864358710
  165.831773585    6.935746720
  167.245566038    7.040990512
  168.659358491    7.202169749
  170.073150943    7.448116930
  171.486943396    7.784989795
  172.900735849    8.194594173
  174.314528302    8.661304574
  175.728320755    9.194797798
  177.142113208    9.822642652
  178.555905660   10.532061839
  179.969698113   11.174911257
  181.383490566   11.512852336
  182.797283019   11.572259377
  184.211075472   11.594912649
  185.624867925   11.727493588
  187.038660377   11.978195531
  188.452452830   12.242648638
  189.866245283   12.384033467
  191.280037736   12.373935230
  192.693830189   12.324833236
  194.107622642   12.373106585
  195.521415094   12.582086058
  196.935207547   12.918325778
  198.349000000   13.262943188
  199.762792453   13.455539195
  201.176584906   13.430119587
  202.590377358   13.297620941
  204.004169811   13.220229414
  205.417962264   13.295508747
  206.831754717   13.526851474
  208.245547170   13.789379131
  209.659339623   13.870869128
  211.073132075   13.718373004
  212.486924528   13.488728016
  213.900716981   13.299103120
  215.314509434   13.144982224
  216.728301887   12.975530412
  218.142094340   12.767921385
  219.555886792   12.516349705
  220.969679245   12.203711417
  222.383471698   11.833583336
  223.797264151   11.459290563
  225.211056604   11.168893676
  226.624849057   11.041904412
  228.038641509   11.101593980
  229.452433962   11.298626974
  230.866226415   11.544331574
  232.280018868   11.749446750
  233.693811321   11.855709614
  235.107603774   11.851722519
  236.521396226   11.782841873
  237.935188679   11.720206673
  239.348981132   11.705684065
  240.762773585   11.729456992
  242.176566038   11.756057781
  243.590358491   11.764534797
  245.004150943   11.768052981
  246.417943396   11.807943323
  247.831735849   11.936084528
  249.245528302   12.212334198
  250.659320755   12.707801094
  252.073113208   13.473191957
  253.486905660   14.487120270
  254.900698113   15.621575648
  256.314490566   16.661323287
  257.728283019   17.424985007
  259.142075472   17.899403390
  260.555867925   18.179203520
  261.969660377   18.343943816
  263.383452830   18.438236601
  264.797245283   18.489822738
  266.211037736   18.516913486
  267.624830189   18.530509688
  269.038622642   18.536996998
  270.452415094   18.539820751
  271.866207547   18.540934034
  273.280000000   18.541323257
