#! FIELDS time dcore.z all meta.bias
 0.000000 2.078313 164.060160 0.000000
 0.250000 2.079395 171.301575 0.000000
 0.500000 2.077492 180.564304 0.607005
 0.750000 2.087718 181.501626 2.277329
 1.000000 2.099428 184.110581 3.002884
 1.250000 2.106961 180.566053 4.733331
 1.500000 2.111517 181.264695 5.725625
 1.750000 2.111591 182.662431 6.577163
 2.000000 2.113209 182.008912 7.618948
 2.250000 2.127365 181.106256 7.566548
 2.500000 2.141966 181.715854 7.015652
 2.750000 2.179115 182.507583 3.754919
 3.000000 2.230546 183.221938 1.380217
 3.250000 2.256913 188.911509 1.263152
 3.500000 2.281687 194.416329 1.216907
 3.750000 2.298609 198.770915 1.616296
 4.000000 2.294906 198.562892 3.396415
 4.250000 2.287825 202.277562 3.381899
 4.500000 2.268772 200.627272 4.991802
 4.750000 2.239501 202.161414 3.854394
 5.000000 2.189034 205.380094 1.334430
 5.250000 2.145263 199.698630 1.249665
 5.500000 2.112972 199.464149 1.980844
 5.750000 2.096813 194.853965 3.049191
 6.000000 2.062894 200.084537 2.336452
 6.250000 2.013532 200.019532 1.500925
 6.500000 1.968270 204.577105 1.073616
 6.750000 1.939315 209.986090 1.164497
 7.000000 1.927380 212.683409 2.107575
 7.250000 1.925841 216.816346 2.308844
 7.500000 1.921320 214.886684 4.414484
 7.750000 1.913071 214.425197 5.516727
 8.000000 1.889449 213.337227 5.253233
 8.250000 1.857661 212.693034 3.582631
 8.500000 1.824326 213.341146 2.450413
 8.750000 1.791072 211.506398 2.053071
 9.000000 1.776558 210.144639 2.820801
 9.250000 1.774139 210.624210 4.255544
 9.500000 1.804467 207.518705 5.113715
 9.750000 1.832775 199.315927 1.144600
 10.000000 1.860188 197.122914 1.942205
 10.250000 1.887186 201.039255 3.926283
 10.500000 1.910295 196.122276 3.008592
 10.750000 1.919829 196.273606 4.245576
 11.000000 1.904844 193.613572 4.614967
 11.250000 1.891891 187.235431 2.035057
 11.500000 1.891927 184.104797 2.242818
 11.750000 1.897932 187.742927 5.194602
 12.000000 1.930857 182.944501 3.268487
 12.250000 1.971833 173.740366 0.857588
 12.500000 1.997407 171.452424 2.480469
 12.750000 2.001506 162.951248 1.097643
 13.000000 2.006080 155.709235 0.941388
 13.250000 2.006299 157.364524 3.062773
 13.500000 2.003688 163.739221 4.659394
 13.750000 1.983099 169.742212 5.162530
 14.000000 1.958347 172.454795 5.035106
 14.250000 1.918445 169.344503 3.151745
 14.500000 1.877118 167.338295 1.715402
 14.750000 1.837409 168.743010 1.739158
 15.000000 1.796136 173.417060 1.291449
 15.250000 1.778491 178.711269 1.524262
 15.500000 1.776432 185.063525 1.648960
 15.750000 1.772631 188.600141 2.482725
 16.000000 1.764372 186.403416 4.155391
 16.250000 1.742491 187.234051 4.304568
 16.500000 1.710822 191.319049 2.526656
 16.750000 1.691501 191.932256 2.860816
 17.000000 1.697698 189.979109 4.949770
 17.250000 1.690128 192.447600 5.209210
 17.500000 1.689178 200.469367 2.112732
 17.750000 1.682943 202.587870 2.788601
 18.000000 1.687531 195.047061 6.764490
 18.250000 1.694782 198.950967 6.443185
 18.500000 1.696745 196.248258 8.484800
 18.750000 1.688885 190.863031 8.944047
 19.000000 1.677303 184.951882 4.982250
 19.250000 1.677426 184.063008 5.495905
 19.500000 1.680160 181.644242 4.942586
 19.750000 1.677849 174.734629 1.806114
 20.000000 1.685177 176.338797 4.307550
 20.250000 1.668466 177.780642 5.632786
 20.500000 1.642198 179.008932 5.296011
 20.750000 1.591702 183.736636 2.040936
 21.000000 1.556243 188.125735 1.343511
 21.250000 1.534851 190.971750 1.916219
 21.500000 1.510791 189.979088 2.785894
 21.750000 1.485957 185.539965 2.421096
 22.000000 1.489314 185.508927 4.107514
 22.250000 1.501486 182.454236 4.460488
 22.500000 1.504830 184.115215 6.590353
 22.750000 1.499191 179.496933 4.563857
 23.000000 1.519603 172.009361 1.272999
 23.250000 1.532686 170.798915 2.511555
 23.500000 1.568167 175.606593 4.447709
 23.750000 1.622507 182.658299 7.415197
 24.000000 1.647200 184.394777 9.560371
 24.250000 1.653465 182.773664 10.509394
 24.500000 1.649322 179.853649 10.168327
 24.750000 1.644167 171.350587 4.423946
 25.000000 1.656206 166.591994 2.457881
 25.250000 1.685531 163.351764 2.058629
 25.500000 1.708084 159.233874 1.754434
 25.750000 1.733808 161.845804 3.117015
 26.000000 1.750328 167.255766 4.226219
 26.250000 1.778023 165.581334 4.521948
 26.500000 1.816162 165.797320 5.030428
 26.750000 1.837436 164.747437 5.392543
 27.000000 1.859404 160.009519 3.262541
 27.250000 1.898023 154.718681 1.646380
 27.500000 1.921848 153.231576 2.870300
 27.750000 1.914757 149.925907 3.030466
 28.000000 1.893322 152.851766 5.099312
 28.250000 1.877238 158.241397 6.475582
 28.500000 1.860549 152.232251 5.080611
 28.750000 1.822466 150.139968 2.778113
 29.000000 1.800545 148.765117 2.685275
 29.250000 1.786870 145.061301 2.425908
 29.500000 1.752984 136.213137 0.560783
 29.750000 1.715374 135.781591 1.624952
 30.000000 1.666472 143.946626 0.775993
 30.250000 1.621334 151.423686 0.909604
 30.500000 1.605494 156.622477 2.075325
 30.750000 1.584568 157.277321 2.894554
 31.000000 1.554741 155.780103 2.913453
 31.250000 1.529709 164.232565 3.057619
 31.500000 1.509119 162.889383 3.476891
 31.750000 1.494658 165.605521 4.537497
 32.000000 1.479733 168.305799 4.938910
 32.250000 1.455512 168.623998 4.145415
 32.500000 1.438987 162.247649 2.843107
 32.750000 1.444726 163.486808 5.069183
 33.000000 1.454259 164.024532 6.988963
 33.250000 1.471835 164.310050 8.880153
 33.500000 1.477641 156.199859 4.098343
 33.750000 1.485644 148.444552 1.242582
 34.000000 1.506820 153.767886 5.274046
 34.250000 1.509029 152.683781 5.918425
 34.500000 1.496692 145.859172 3.237900
 34.750000 1.502391 140.301605 1.888919
 35.000000 1.526578 148.750525 6.364054
 35.250000 1.556682 153.027057 7.859988
 35.500000 1.584880 154.384545 8.003663
 35.750000 1.604787 157.154406 7.911956
 36.000000 1.605607 152.862407 8.228395
 36.250000 1.615492 149.021970 6.519810
 36.500000 1.612047 143.577347 3.973153
 36.750000 1.595324 143.183842 4.980661
 37.000000 1.577119 144.922271 7.180886
 37.250000 1.557540 145.284864 8.194381
 37.500000 1.553116 143.178139 7.549825
