#! FIELDS beta_beta alpha_alpha file.free der_beta_beta der_alpha_alpha
#! SET min_beta_beta 1.85496
#! SET max_beta_beta 123.855
#! SET nbins_beta_beta  307
#! SET periodic_beta_beta false
#! SET min_alpha_alpha 3.52756
#! SET max_alpha_alpha 17.8388
#! SET nbins_alpha_alpha  37
#! SET periodic_alpha_alpha false
    1.854960000    3.527560000   -5.520133831   -0.012090280   -0.012218719
    2.253652941    3.527560000   -5.681651708   -0.010913018   -0.010418084
    2.652345882    3.527560000   -5.834466735   -0.009958790   -0.008957161
    3.051038824    3.527560000   -5.978642448   -0.009189836   -0.007765078
    3.449731765    3.527560000   -6.114301063   -0.008576069   -0.006786730
    3.848424706    3.527560000   -6.241516221   -0.008095908   -0.005979748
    4.247117647    3.527560000   -6.360414846   -0.007732507   -0.005310756
    4.645810588    3.527560000   -6.471133703   -0.007473874   -0.004753591
    5.044503529    3.527560000   -6.573801018   -0.007312767   -0.004287695
    5.443196471    3.527560000   -6.668548967   -0.007246193   -0.003896787
    5.841889412    3.527560000   -6.755545260   -0.007274595   -0.003567774
    6.240582353    3.527560000   -6.834938670   -0.007403921   -0.003290288
    6.639275294    3.527560000   -6.906923217   -0.007644589   -0.003055861
    7.037968235    3.527560000   -6.971684877   -0.008014964   -0.002857714
    7.436661176    3.527560000   -7.029429488   -0.008543384   -0.002690318
    7.835354118    3.527560000   -7.080372996   -0.009273723   -0.002549168
    8.234047059    3.527560000   -7.124752370   -0.010273815   -0.002430557
    8.632740000    3.527560000   -7.162823154   -0.011652021   -0.002331421
    9.031432941    3.527560000   -7.194843077   -0.013592550   -0.002249253
    9.430125882    3.527560000   -7.221096434   -0.016426463   -0.002181942
    9.828818824    3.527560000   -7.241887602   -0.020811600   -0.002127710
   10.227511765    3.527560000   -7.257537971   -0.028261468   -0.002085052
   10.626204706    3.527560000   -7.268370813   -0.043215399   -0.002052710
   11.024897647    3.527560000   -7.274749170   -0.086400698   -0.002029549
   11.423590588    3.527560000   -7.277036604   -1.122222838   -0.002014598
   11.822283529    3.527560000   -7.275605990    0.114296057   -0.002006998
   12.220976471    3.527560000   -7.270855588    0.058081149   -0.002005938
   12.619669412    3.527560000   -7.263192274    0.040935442   -0.002010663
   13.018362353    3.527560000   -7.253015113    0.032942493   -0.002020487
   13.417055294    3.527560000   -7.240753397    0.028584339   -0.002034688
   13.815748235    3.527560000   -7.226815285    0.026072682   -0.002052601
   14.214441176    3.527560000   -7.211607765    0.024671355   -0.002073554
   14.613134118    3.527560000   -7.195530673    0.024034156   -0.002096876
   15.011827059    3.527560000   -7.178979602    0.023995686   -0.002121875
   15.410520000    3.527560000   -7.162321009    0.024479772   -0.002147883
   15.809212941    3.527560000   -7.145892050    0.025469552   -0.002174257
   16.207905882    3.527560000   -7.130010450    0.027003979   -0.002200357
   16.606598824    3.527560000   -7.114934217    0.029157255   -0.002225629
   17.005291765    3.527560000   -7.100907630    0.032081617   -0.002249518
   17.403984706    3.527560000   -7.088128326    0.036020194   -0.002271544
   17.802677647    3.527560000   -7.076744106    0.041360638   -0.002291321
