#! FIELDS time all meta.bias
 0.000000 273.540743 0.000000
 0.250000 271.234933 0.000000
 0.500000 269.503438 1.918430
 0.750000 265.908979 2.500807
 1.000000 260.480369 1.663857
 1.250000 262.457958 3.793127
 1.500000 259.079681 3.433049
 1.750000 254.716695 2.446211
 2.000000 254.501086 3.594149
 2.250000 245.935923 0.982412
 2.500000 246.537825 2.796897
 2.750000 245.847391 3.766576
 3.000000 241.721154 3.145422
 3.250000 243.548210 4.964199
 3.500000 237.395481 2.647007
 3.750000 232.562525 1.645020
 4.000000 234.220761 3.706376
 4.250000 234.849406 4.908997
 4.500000 241.502542 7.163626
 4.750000 246.976445 7.356220
 5.000000 238.578307 7.339446
 5.250000 237.255996 7.399343
 5.500000 236.187555 7.463119
 5.750000 236.221399 7.947467
 6.000000 236.725807 8.574688
 6.250000 242.262396 9.593337
 6.500000 237.525965 9.448042
 6.750000 231.922248 6.451259
 7.000000 230.675760 6.026234
 7.250000 223.473466 1.604761
 7.500000 222.788801 2.776438
 7.750000 222.184256 3.693625
 8.000000 214.971462 1.571254
 8.250000 209.709570 1.331626
 8.500000 208.030570 2.411099
 8.750000 213.454098 4.609978
 9.000000 215.217041 5.542994
 9.250000 211.235941 5.663543
 9.500000 209.404596 5.728686
 9.750000 202.157868 2.365775
 10.000000 199.017974 2.160427
 10.250000 198.913237 3.433060
 10.500000 197.476633 3.855914
 10.750000 200.656006 5.957095
 11.000000 207.080217 7.708728
 11.250000 212.255744 8.098329
 11.500000 220.255015 6.814828
 11.750000 220.660374 7.287379
 12.000000 217.430448 8.298072
 12.250000 218.288258 8.551074
 12.500000 226.236343 7.769850
 12.750000 226.359818 8.216204
 13.000000 229.561979 9.014266
 13.250000 225.977925 8.905509
 13.500000 221.384404 9.339330
 13.750000 222.820775 9.593844
 14.000000 226.217288 9.772907
 14.250000 227.892518 10.097494
 14.500000 230.971043 10.624476
 14.750000 230.217077 10.797354
 15.000000 232.103648 11.248977
 15.250000 230.954556 11.343205
 15.500000 226.418857 11.048763
 15.750000 227.499449 11.389777
 16.000000 225.380397 11.387883
 16.250000 221.518292 11.096485
 16.500000 217.905411 10.728124
 16.750000 213.852947 10.285149
 17.000000 214.128482 10.605162
 17.250000 217.611764 11.367919
 17.500000 216.646787 11.461080
 17.750000 223.412886 12.160013
 18.000000 222.631067 12.335375
 18.250000 228.025335 12.431978
 18.500000 219.998765 12.423039
 18.750000 213.783059 11.402465
 19.000000 213.785179 11.622006
 19.250000 206.645565 9.259585
 19.500000 205.420316 9.118947
 19.750000 211.368811 11.533349
 20.000000 215.057660 12.536950
 20.250000 214.665201 12.650480
 20.500000 218.826605 13.201606
 20.750000 217.798013 13.310926
 21.000000 214.825859 13.105703
 21.250000 217.951756 13.608394
 21.500000 215.284889 13.471134
 21.750000 206.914024 10.531384
 22.000000 203.764749 9.274968
 22.250000 196.126625 5.153889
 22.500000 196.150003 5.905554
 22.750000 196.943472 7.064395
 23.000000 196.154947 7.048586
 23.250000 187.895502 1.752622
 23.500000 185.860617 2.298615
 23.750000 181.897049 2.109699
 24.000000 186.197880 4.737454
 24.250000 191.114888 6.803911
 24.500000 200.750472 10.269938
 24.750000 195.890185 9.166889
 25.000000 200.704198 10.778599
 25.250000 196.392955 9.876285
 25.500000 201.135233 11.308975
 25.750000 207.309673 12.254853
 26.000000 207.744548 12.524213
 26.250000 204.021526 12.108221
 26.500000 205.303518 12.466619
 26.750000 205.230054 12.634586
 27.000000 206.500273 12.988833
 27.250000 206.759613 13.188544
 27.500000 204.698040 13.032293
 27.750000 202.612266 12.848412
 28.000000 197.359355 11.312537
 28.250000 197.641368 11.666481
 28.500000 190.070770 7.824117
 28.750000 185.707097 6.335516
 29.000000 186.990905 7.476852
 29.250000 185.320339 7.193536
 29.500000 191.439898 9.941059
 29.750000 196.158108 11.978022
 30.000000 194.243646 11.446520
 30.250000 193.319205 11.296871
 30.500000 184.441605 7.544533
 30.750000 181.115217 5.669399
 31.000000 173.918147 1.578152
 31.250000 172.235433 2.384900
 31.500000 170.827922 3.127149
 31.750000 168.747925 3.389814
 32.000000 160.770444 1.036873
 32.250000 154.931908 1.154009
 32.500000 157.598803 3.251774
 32.750000 161.136276 4.608789
 33.000000 164.087211 5.483119
 33.250000 166.818872 6.232869
 33.500000 165.752653 6.795208
 33.750000 162.668418 7.072386
 34.000000 159.039883 6.706656
 34.250000 160.731131 7.737326
 34.500000 170.124484 7.699774
 34.750000 166.042369 8.706537
 35.000000 171.372142 8.150066
 35.250000 172.645741 8.246531
 35.500000 178.197704 7.820185
 35.750000 178.909261 8.306462
 36.000000 176.462461 8.662149
 36.250000 178.638397 9.032051
 36.500000 175.742102 9.399021
 36.750000 173.243352 9.919815
 37.000000 170.716600 10.333276
 37.250000 170.360541 10.602853
 37.500000 180.407386 10.063975
