#! FIELDS time all sigma_all height biasf
#! SET multivariate false
                   0.25      270.9989878238211                      6                    2.4                      6
                    0.5      268.9385028837439                      6      1.726505760421011                      6
                   0.75      264.5999546343199                      6      1.622748466415529                      6
                      1       258.051717849011                      6         1.940095133579                      6
                   1.25      256.9294670014267                      6       1.54858554213592                      6
                    1.5      251.8362706438425                      6      1.685468980663103                      6
                   1.75      247.6051879151551                      6      1.733980480201136                      6
                      2      246.2596315701853                      6      1.462996954596643                      6
                   2.25       242.187101487271                      6      1.570669568411927                      6
                    2.5      241.7598381535297                      6      1.288394185974641                      6
                   2.75      242.3472413397467                      6      1.025232051146902                      6
                      3      237.1240139640176                      6      1.402870252772483                      6
                   3.25       237.920494790744                      6      1.061952948245357                      6
                    3.5      236.8291964111188                      6      1.010398231499411                      6
                   3.75      232.0470481785474                      6      1.444253344916661                      6
                      4      238.2373493321723                      6     0.6772434864186107                      6
                   4.25      235.1298180040152                      6     0.7951014375071527                      6
                    4.5      235.1421891375202                      6      0.707325941474626                      6
                   4.75      230.9649911275077                      6      1.043846974311231                      6
                      5      222.1832725568453                      6      2.056462729719614                      6
                   5.25      219.3752138794829                      6       1.72870578342445                      6
                    5.5       209.861408618026                      6      2.154198970855597                      6
                   5.75      205.9952651432348                      6       1.80735167508773                      6
                      6      205.8884529238717                      6      1.395059381737749                      6
                   6.25      210.3569095800324                      6      1.085868804032392                      6
                    6.5      217.4376880267416                      6      1.099604156731214                      6
                   6.75      218.7556199487147                      6     0.9565114334523865                      6
                      7       218.766215966383                      6     0.8323207754884385                      6
                   7.25      219.4640765827966                      6     0.7468824182323878                      6
                    7.5      223.2081463394265                      6     0.7626433157844612                      6
                   7.75      226.2254537993491                      6     0.7570881637875357                      6
                      8      222.4103786253121                      6     0.6041392248276529                      6
                   8.25      219.4835758487413                      6     0.5334288898784202                      6
                    8.5      223.5908637519819                      6     0.5411377232437954                      6
                   8.75      224.1820537960271                      6     0.5136486695826077                      6
                      9       224.102176674466                      6     0.4748877940184278                      6
                   9.25      224.7296824168612                      6     0.4567094126420623                      6
                    9.5      225.0348647455797                      6     0.4338333930683613                      6
                   9.75      219.7610888002538                      6     0.3784717447957106                      6
                     10      215.6963291976267                      6     0.4649814598686455                      6
                  10.25      209.5205576102616                      6     0.6940523115880221                      6
                   10.5      216.8791926691101                      6     0.3779701830406048                      6
                  10.75      218.5976221467342                      6     0.3265679366753465                      6
                     11      215.8174091039883                      6     0.3684958654576518                      6
                  11.25      214.9521463208658                      6     0.3734465641169314                      6
                   11.5      208.5129038705998                      6     0.6178918752973473                      6
                  11.75      209.0094888717042                      6     0.5393400796872216                      6
                     12      202.2039703848845                      6      1.114254526432785                      6
                  12.25      191.4257507789728                      6      2.249395359005831                      6
                   12.5      189.2350786697069                      6      1.718492082234319                      6
                  12.75      191.7370710376039                      6      1.279721033887045                      6
                     13      205.5320053750254                      6      0.605936263330105                      6
                  13.25      208.2540165447335                      6       0.44308622800627                      6
                   13.5      217.3198216718738                      6     0.2712061904464389                      6
                  13.75      211.8487531775478                      6     0.3319064345297688                      6
                     14      201.2538741986521                      6     0.8043749440271152                      6
                  14.25      193.8315128140742                      6     0.9943384705150854                      6
                   14.5      191.5746842156077                      6     0.8936027438055212                      6
                  14.75      198.6582271500437                      6     0.7394603306166998                      6
                     15      202.1650901880442                      6      0.549664869801931                      6
                  15.25      205.7535229150687                      6     0.3902631046775971                      6
                   15.5      210.7466871726045                      6     0.2972598627100597                      6
                  15.75      216.2565976076477                      6     0.2473100771383668                      6
                     16      216.6304630939633                      6     0.2367920390305713                      6
                  16.25      218.9333286721207                      6     0.2263520226224444                      6
                   16.5      223.0670743294389                      6     0.2721274519784608                      6
                  16.75      217.6227815263323                      6     0.2128450834294595                      6
                     17      212.1962801576277                      6     0.2478015293495164                      6
                  17.25      214.9285011274328                      6     0.2153466766881862                      6
                   17.5      212.9523228724889                      6     0.2253367241535295                      6
                  17.75      212.2423391038443                      6     0.2244840966820802                      6
                     18      213.7557726709555                      6     0.2045803699959288                      6
                  18.25      213.6593598016475                      6     0.1993106495146233                      6
                   18.5      218.2984475383327                      6     0.1796341595755267                      6
                  18.75      224.1424363628004                      6     0.2694511521139239                      6
                     19      226.5231407797271                      6     0.3406236191191281                      6
                  19.25      231.3982488064393                      6     0.4563001181924467                      6
                   19.5      227.3952653560214                      6     0.3367181848703106                      6
                  19.75      231.1155929180943                      6     0.4069860631439061                      6
                     20      230.8099678309147                      6     0.3792963664232315                      6
                  20.25      232.0324513489031                      6     0.3723295027777188                      6
                   20.5      228.9210551633215                      6     0.3109714649738117                      6
                  20.75      230.1307082553097                      6     0.3169260903419527                      6
                     21      233.6371124016185                      6     0.3368033648420915                      6
                  21.25      230.7988509072907                      6     0.2979124669789303                      6
                   21.5      229.1374078179614                      6      0.265836714262032                      6
                  21.75      227.6494661870585                      6     0.2355646611245063                      6
                     22      232.6846706380263                      6     0.2850173519607168                      6
                  22.25      231.1659568315693                      6     0.2600285425099509                      6
                   22.5      228.6995501765337                      6     0.2258471574389315                      6
                  22.75      227.0141113694721                      6     0.2002800362148165                      6
                     23      227.5789514759754                      6     0.2006421170573623                      6
                  23.25      231.9103461520302                      6     0.2391171937581504                      6
                   23.5      227.4406277575577                      6     0.1883775562437885                      6
                  23.75       222.669180235788                      6     0.1482261316757635                      6
                     24      222.1342582815643                      6     0.1431073165903829                      6
                  24.25      224.0632587462753                      6     0.1494972056222624                      6
                   24.5       227.958370998572                      6     0.1797708729277036                      6
                  24.75      234.2435873008318                      6     0.2452008574344908                      6
                     25      234.8323209211931                      6     0.2444972325896128                      6
                  25.25       228.874357702182                      6     0.1760328272293652                      6
                   25.5      229.9547054412294                      6     0.1807310626268884                      6
                  25.75      225.3377443658024                      6     0.1425008083390459                      6
                     26      230.4497639146293                      6     0.1776579361654997                      6
                  26.25      224.8157388864808                      6     0.1345852689690516                      6
                   26.5       221.414812502978                      6     0.1248248138692407                      6
                  26.75      224.0141327271807                      6     0.1266781158675212                      6
                     27      223.3689585110629                      6     0.1223932149956402                      6
                  27.25      219.4278972573078                      6     0.1238997200145334                      6
                   27.5      217.2019258005057                      6     0.1359101925504698                      6
                  27.75      209.3741668151254                      6     0.2305730314203033                      6
                     28      205.5365464042711                      6     0.3149210581201694                      6
                  28.25      199.3534644371161                      6     0.5505619420402541                      6
                   28.5      198.2587048033613                      6     0.5431662486388088                      6
                  28.75      199.5335659569411                      6     0.4645777784961878                      6
                     29      197.3394727467086                      6     0.4931345515007772                      6
                  29.25      201.7771849999213                      6     0.3464687509029213                      6
                   29.5      209.4638067199958                      6     0.1966134368289948                      6
                  29.75      209.2309176808466                      6     0.1933029257612907                      6
                     30      211.8960047004617                      6     0.1657129396928916                      6
                  30.25       216.793752043781                      6      0.127151995324546                      6
                   30.5      207.2981766301845                      6     0.2044585608809994                      6
                  30.75      213.2568914793371                      6     0.1467982241150763                      6
                     31      208.9850018287329                      6     0.1766181395779616                      6
                  31.25      205.8708505510608                      6     0.2127915874256574                      6
                   31.5      210.9693381933112                      6     0.1525290324919684                      6
