#! FIELDS time all meta.bias
 0.000000 273.540743 0.000000
 0.250000 270.998988 0.000000
 0.500000 268.938503 1.885476
 0.750000 264.599955 2.240271
 1.000000 258.051718 1.217784
 1.250000 256.929467 2.508060
 1.500000 251.836271 2.023183
 1.750000 247.605188 1.860746
 2.000000 246.259632 2.833526
 2.250000 242.187101 2.427001
 2.500000 241.759838 3.561056
 2.750000 242.347241 4.868978
 3.000000 237.124014 3.073765
 3.250000 237.920495 4.667529
 3.500000 236.829196 4.952410
 3.750000 232.047048 2.907341
 4.000000 238.237349 7.242607
 4.250000 235.129818 6.324174
 4.500000 235.142189 6.993816
 4.750000 230.964991 4.765972
 5.000000 222.183273 0.884330
 5.250000 219.375214 1.878186
 5.500000 209.861409 0.618532
 5.750000 205.995265 1.623505
 6.000000 205.888453 3.105727
 6.250000 210.356910 4.540040
 6.500000 217.437688 4.468084
 6.750000 218.755620 5.266153
 7.000000 218.766216 6.062288
 7.250000 219.464077 6.682310
 7.500000 223.208146 6.562767
 7.750000 226.225454 6.604618
 8.000000 222.410379 7.896496
 8.250000 219.483576 8.609076
 8.500000 223.590864 8.526941
 8.750000 224.182054 8.825384
 9.000000 224.102177 9.274534
 9.250000 224.729682 9.497969
 9.500000 225.034865 9.792133
 9.750000 219.761089 10.573638
 10.000000 215.696329 9.395213
 10.250000 209.520558 7.102263
 10.500000 216.879193 10.581229
 10.750000 218.597622 11.418022
 11.000000 215.817409 10.726550
 11.250000 214.952146 10.650154
 11.500000 208.512904 7.767644
 11.750000 209.009489 8.545989
 12.000000 202.203970 4.392318
 12.250000 191.425751 0.370990
 12.500000 189.235079 1.912109
 12.750000 191.737071 3.599723
 13.000000 205.532005 7.879493
 13.250000 208.254017 9.671324
 13.500000 217.319822 12.481398
 13.750000 211.848753 11.325198
 14.000000 201.253874 6.257794
 14.250000 193.831513 5.044129
 14.500000 191.574684 5.655600
 14.750000 198.658227 6.739482
 15.000000 202.165090 8.437438
 15.250000 205.753523 10.398011
