#! FIELDS time dcore.z all sigma_dcore.z sigma_all height biasf
#! SET multivariate false
                   0.25      3.000694838096934      259.1373834946964                   0.05                      6      2.222222222222222                     10
                    0.5      2.975138334838903      259.1868181037393                   0.05                      6      1.839265873289887                     10
                   0.75      2.966531605682121      258.9734241066221                   0.05                      6      1.571827705395613                     10
                      1      2.963084173389348      258.3292792147045                   0.05                      6      1.369980637925136                     10
                   1.25      2.947438403116962      251.1071965235156                   0.05                      6      1.760265012405277                     10
                    1.5      2.925031629376917      250.9551857662641                   0.05                      6      1.622484962647088                     10
                   1.75      2.891567308508911      253.4159487160328                   0.05                      6      1.634082808840409                     10
                      2      2.865000022599702      257.6523826186726                   0.05                      6      1.763449199213422                     10
                   2.25      2.841511133717631      263.1084931365922                   0.05                      6      1.912183702818647                     10
                    2.5      2.813862425485922      259.1891677794038                   0.05                      6      1.700462223465911                     10
                   2.75      2.794504761514531       253.413751663764                   0.05                      6      1.803751826294981                     10
                      3      2.793919102929294      247.4562857029676                   0.05                      6      1.878746172218386                     10
                   3.25      2.775206730703417       247.833814331805                   0.05                      6      1.619979666795829                     10
                    3.5      2.785288831632897      246.7961275732884                   0.05                      6      1.396806451570308                     10
                   3.75      2.805484046352262      249.3963677132353                   0.05                      6      1.135055114355364                     10
                      4       2.82739436505949      246.6193380451792                   0.05                      6      1.218491857640816                     10
                   4.25      2.869375232673974      241.8492616179822                   0.05                      6      1.746246798916575                     10
                    4.5      2.926790685391438      240.3903736343936                   0.05                      6      1.849816529640327                     10
                   4.75      2.962553345543598      243.2178110950479                   0.05                      6      1.625602613110543                     10
                      5      3.007596158578849      236.2561529180564                   0.05                      6      2.010312295202932                     10
                   5.25      3.043003643268207      238.4633230456367                   0.05                      6      1.838439729369159                     10
                    5.5      3.077851624116192      238.3948006728071                   0.05                      6      1.786212525839753                     10
                   5.75      3.126787300699902      238.2765848996009                   0.05                      6      1.889232438530314                     10
                      6      3.158764217594694      237.2920706768763                   0.05                      6      1.806110761111382                     10
                   6.25       3.17063769408037      239.2100364870516                   0.05                      6      1.608179365423266                     10
                    6.5      3.174787743220691      242.1105061831302                   0.05                      6      1.519863868130092                     10
                   6.75       3.17845492389381      242.4145430832642                   0.05                      6      1.348272401818208                     10
                      7      3.200976976043535      242.4231857662076                   0.05                      6      1.348298451424065                     10
                   7.25      3.232930826569032      241.0893406381302                   0.05                      6      1.515132172500492                     10
                    7.5       3.26694424567279      241.4427130310411                   0.05                      6      1.707651828929151                     10
                   7.75      3.279488963834183      237.2031959550936                   0.05                      6      1.684908397491406                     10
                      8      3.281557181836661      232.5339630320317                   0.05                      6      1.751048992004543                     10
                   8.25      3.278769286555416       235.176716052825                   0.05                      6      1.321438024245516                     10
                    8.5      3.264485236244354      234.6668041169298                   0.05                      6      1.144277568703816                     10
                   8.75      3.244488336110294      235.3798996949309                   0.05                      6     0.9833073114150688                     10
                      9      3.226767183027164      230.4126259773461                   0.05                      6      1.365379025859887                     10
                   9.25      3.197936217828783      225.2331235687682                   0.05                      6      1.846755244534999                     10
                    9.5       3.17906124708486      221.6090320471564                   0.05                      6        1.8367199681707                     10
                   9.75      3.150383743166003      224.1997429747427                   0.05                      6      1.607017074676923                     10
                     10      3.107469473935681      226.2079239018993                   0.05                      6      1.683665366163373                     10
                  10.25      3.055645059283165      227.9968564417738                   0.05                      6      1.701280921994913                     10
                   10.5        3.0177806564609      225.9109998688244                   0.05                      6      1.764392110224948                     10
                  10.75      2.990683684496389      224.8666944785427                   0.05                      6      1.705892658172888                     10
                     11      2.950963065144379       219.427395419995                   0.05                      6      1.954001459739981                     10
                  11.25      2.916453997758026      221.8270308924385                   0.05                      6      1.802024370671614                     10
                   11.5      2.891390335840925      226.4717698317183                   0.05                      6      1.799835375668849                     10
                  11.75      2.885771792944638      232.1080142213704                   0.05                      6       1.67389283069851                     10
                     12       2.90087573966332      230.9445967367357                   0.05                      6       1.37447080157764                     10
                  12.25      2.947674194103911      235.6020592331152                   0.05                      6       1.25101719609557                     10
                   12.5      2.998431314470054      238.0025820738035                   0.05                      6      1.133210263491124                     10
                  12.75      3.036856827740735      236.1731201545576                   0.05                      6      1.021381190236918                     10
                     13      3.067543838631082      232.5976044968335                   0.05                      6      1.018403204191267                     10
                  13.25      3.093124317121579      231.5963849533002                   0.05                      6      1.001052550085342                     10
                   13.5      3.105732011862301      233.1323666736682                   0.05                      6     0.8972241455320457                     10
                  13.75      3.103237418930007      235.1332600232905                   0.05                      6     0.7994455565649066                     10
                     14      3.094944996448135       231.343381764737                   0.05                      6     0.7949324013072554                     10
                  14.25      3.076443404473252      221.4556798000155                   0.05                      6       1.40729169364971                     10
                   14.5      3.061142908466649      220.0095754912898                   0.05                      6       1.37234595424651                     10
                  14.75      3.023852967446601      215.0669615105446                   0.05                      6      1.694176468437325                     10
                     15      2.984313956266647      213.2063813885913                   0.05                      6      1.637570256761583                     10
                  15.25      2.976735476275962       212.021067848963                   0.05                      6      1.499295624546111                     10
                   15.5      2.965415879839952      205.7371125416896                   0.05                      6      1.830472570961194                     10
                  15.75      2.970160559922874      202.9021426531434                   0.05                      6      1.721469317869419                     10
                     16      2.981452788401384      201.1357535993243                   0.05                      6      1.581933762441441                     10
                  16.25      2.992192588264402      201.1586767678484                   0.05                      6      1.390524477074062                     10
                   16.5      3.014152599296267      199.9204257242372                   0.05                      6      1.425873595472001                     10
                  16.75      3.053969856904928      198.0735533957114                   0.05                      6      1.726954220104164                     10
                     17      3.102461407127635      205.1367008927448                   0.05                      6      1.959098832185205                     10
